จังหวัด,อำเภอ,ตำบล,รหัส อปท.,ประเภท อปท.,อปท.,ที่ตั้งสำนักงานเลขที่,หมู่ที่,รหัสไปรษณีย์,ขนาดพื้นที่,LAT,LONG,เว็ปไซต์ของอปท
กระบี่,อ่าวลึก,เขาใหญ่,6810510,อบต.,แหลมสัก,,,,,,,
กระบี่,อ่าวลึก,อ่าวลึกใต้,6810510,อบต.,แหลมสัก,,,,,,,
กระบี่,อ่าวลึก,อ่าวลึกเหนือ,6810510,อบต.,แหลมสัก,,,,,,,
กระบี่,อ่าวลึก,คลองยา,6810510,อบต.,แหลมสัก,,,,,,,
กระบี่,อ่าวลึก,บ้านกลาง,6810510,อบต.,แหลมสัก,,,,,,,
กระบี่,อ่าวลึก,นาเหนือ,6810510,อบต.,แหลมสัก,,,,,,,
กระบี่,อ่าวลึก,คลองหิน,6810510,อบต.,แหลมสัก,,,,,,,
กระบี่,อ่าวลึก,อ่าวลึกน้อย,6810510,อบต.,แหลมสัก,,,,,,,
กระบี่,เกาะลันตา,เกาะกลาง,5810303,เทศบาลตำบล,ศาลาด่าน,,,,,,,
กระบี่,เกาะลันตา,คลองยาง,5810303,เทศบาลตำบล,ศาลาด่าน,,,,,,,
กระบี่,เกาะลันตา,ศาลาด่าน,5810303,เทศบาลตำบล,ศาลาด่าน,,,,,,,
กระบี่,เกาะลันตา,เกาะลันตาน้อย,5810303,เทศบาลตำบล,ศาลาด่าน,,,,,,,
กระบี่,เกาะลันตา,เกาะลันตาใหญ่,5810303,เทศบาลตำบล,ศาลาด่าน,,,,,,,
กระบี่,เกาะลันตา,คลองยาง,5810301,เทศบาลตำบล,เกาะลันตาใหญ่,555/78,2,81150,0.81,7.529957,99.09461975,www.lantayaicity.com
กระบี่,เกาะลันตา,เกาะลันตาน้อย,5810301,เทศบาลตำบล,เกาะลันตาใหญ่,555/78,2,81150,0.81,7.529957,99.09461975,www.lantayaicity.com
กระบี่,เกาะลันตา,เกาะลันตาใหญ่,5810301,เทศบาลตำบล,เกาะลันตาใหญ่,555/78,2,81150,0.81,7.529957,99.09461975,www.lantayaicity.com
กระบี่,เกาะลันตา,ศาลาด่าน,5810301,เทศบาลตำบล,เกาะลันตาใหญ่,555/78,2,81150,0.81,7.529957,99.09461975,www.lantayaicity.com
กระบี่,เกาะลันตา,เกาะกลาง,5810301,เทศบาลตำบล,เกาะลันตาใหญ่,555/78,2,81150,0.81,7.529957,99.09461975,www.lantayaicity.com
กระบี่,เกาะลันตา,คลองยาง,6810305,อบต.,คลองยาง,221,1,81120,71.19,7.795612,99.079578,www.klongyanglocal.go.th
กระบี่,เกาะลันตา,ศาลาด่าน,6810305,อบต.,คลองยาง,221,1,81120,71.19,7.795612,99.079578,www.klongyanglocal.go.th
กระบี่,เกาะลันตา,เกาะกลาง,6810305,อบต.,คลองยาง,221,1,81120,71.19,7.795612,99.079578,www.klongyanglocal.go.th
กระบี่,เกาะลันตา,เกาะลันตาน้อย,6810305,อบต.,คลองยาง,221,1,81120,71.19,7.795612,99.079578,www.klongyanglocal.go.th
กระบี่,เกาะลันตา,เกาะลันตาใหญ่,6810305,อบต.,คลองยาง,221,1,81120,71.19,7.795612,99.079578,www.klongyanglocal.go.th
กระบี่,เกาะลันตา,เกาะลันตาใหญ่,6810304,อบต.,เกาะกลาง,322,4,81120,100.01,7.717795966,99.12483215,
กระบี่,เกาะลันตา,คลองยาง,6810304,อบต.,เกาะกลาง,322,4,81120,100.01,7.717795966,99.12483215,
กระบี่,เกาะลันตา,ศาลาด่าน,6810304,อบต.,เกาะกลาง,322,4,81120,100.01,7.717795966,99.12483215,
กระบี่,เกาะลันตา,เกาะกลาง,6810304,อบต.,เกาะกลาง,322,4,81120,100.01,7.717795966,99.12483215,
กระบี่,เกาะลันตา,เกาะลันตาน้อย,6810304,อบต.,เกาะกลาง,322,4,81120,100.01,7.717795966,99.12483215,
กระบี่,เกาะลันตา,คลองยาง,6810306,อบต.,เกาะลันตาน้อย,144,1,81150,90.41,7.65,99.09,www.kohlantanoi.go.th
กระบี่,เกาะลันตา,ศาลาด่าน,6810306,อบต.,เกาะลันตาน้อย,144,1,81150,90.41,7.65,99.09,www.kohlantanoi.go.th
กระบี่,เกาะลันตา,เกาะลันตาน้อย,6810306,อบต.,เกาะลันตาน้อย,144,1,81150,90.41,7.65,99.09,www.kohlantanoi.go.th
กระบี่,เกาะลันตา,เกาะกลาง,6810306,อบต.,เกาะลันตาน้อย,144,1,81150,90.41,7.65,99.09,www.kohlantanoi.go.th
กระบี่,เกาะลันตา,เกาะลันตาใหญ่,6810306,อบต.,เกาะลันตาน้อย,144,1,81150,90.41,7.65,99.09,www.kohlantanoi.go.th
กระบี่,เกาะลันตา,เกาะลันตาใหญ่,6810302,อบต.,เกาะลันตาใหญ่,90,6,81150,60.93,7.546187847,99.04572845,www.kohlaytayai.go.th
กระบี่,เกาะลันตา,เกาะลันตาน้อย,6810302,อบต.,เกาะลันตาใหญ่,90,6,81150,60.93,7.546187847,99.04572845,www.kohlaytayai.go.th
กระบี่,เกาะลันตา,เกาะกลาง,6810302,อบต.,เกาะลันตาใหญ่,90,6,81150,60.93,7.546187847,99.04572845,www.kohlaytayai.go.th
กระบี่,เกาะลันตา,ศาลาด่าน,6810302,อบต.,เกาะลันตาใหญ่,90,6,81150,60.93,7.546187847,99.04572845,www.kohlaytayai.go.th
กระบี่,เกาะลันตา,คลองยาง,6810302,อบต.,เกาะลันตาใหญ่,90,6,81150,60.93,7.546187847,99.04572845,www.kohlaytayai.go.th
กระบี่,เขาพนม,เขาพนม,5810201,เทศบาลตำบล,เขาพนม,44,7,81140,12.92,8.263312182,99.04843479,www.khaophanomcity.go.th
กระบี่,เขาพนม,โคกหาร,5810201,เทศบาลตำบล,เขาพนม,44,7,81140,12.92,8.263312182,99.04843479,www.khaophanomcity.go.th
กระบี่,เขาพนม,เขาดิน,5810201,เทศบาลตำบล,เขาพนม,44,7,81140,12.92,8.263312182,99.04843479,www.khaophanomcity.go.th
กระบี่,เขาพนม,พรุเตียว,5810201,เทศบาลตำบล,เขาพนม,44,7,81140,12.92,8.263312182,99.04843479,www.khaophanomcity.go.th
กระบี่,เขาพนม,สินปุน,5810201,เทศบาลตำบล,เขาพนม,44,7,81140,12.92,8.263312182,99.04843479,www.khaophanomcity.go.th
กระบี่,เขาพนม,หน้าเขา,5810201,เทศบาลตำบล,เขาพนม,44,7,81140,12.92,8.263312182,99.04843479,www.khaophanomcity.go.th
กระบี่,เขาพนม,พรุเตียว,6810205,อบต.,พรุเตียว,,,,,,,
กระบี่,เขาพนม,สินปุน,6810205,อบต.,พรุเตียว,,,,,,,
กระบี่,เขาพนม,หน้าเขา,6810205,อบต.,พรุเตียว,,,,,,,
กระบี่,เขาพนม,เขาดิน,6810205,อบต.,พรุเตียว,,,,,,,
กระบี่,เขาพนม,เขาพนม,6810205,อบต.,พรุเตียว,,,,,,,
กระบี่,เขาพนม,โคกหาร,6810205,อบต.,พรุเตียว,,,,,,,
กระบี่,เขาพนม,เขาพนม,6810206,อบต.,สินปุน,,3,80240,140.11,8.28,99.25,-
กระบี่,เขาพนม,เขาดิน,6810206,อบต.,สินปุน,,3,80240,140.11,8.28,99.25,-
กระบี่,เขาพนม,พรุเตียว,6810206,อบต.,สินปุน,,3,80240,140.11,8.28,99.25,-
กระบี่,เขาพนม,โคกหาร,6810206,อบต.,สินปุน,,3,80240,140.11,8.28,99.25,-
กระบี่,เขาพนม,หน้าเขา,6810206,อบต.,สินปุน,,3,80240,140.11,8.28,99.25,-
กระบี่,เขาพนม,สินปุน,6810206,อบต.,สินปุน,,3,80240,140.11,8.28,99.25,-
กระบี่,เขาพนม,พรุเตียว,6810207,อบต.,หน้าเขา,199,2,81140,150.2,8.348143132,98.96934298,www.nakhao.go.th
กระบี่,เขาพนม,โคกหาร,6810207,อบต.,หน้าเขา,199,2,81140,150.2,8.348143132,98.96934298,www.nakhao.go.th
กระบี่,เขาพนม,เขาพนม,6810207,อบต.,หน้าเขา,199,2,81140,150.2,8.348143132,98.96934298,www.nakhao.go.th
กระบี่,เขาพนม,เขาดิน,6810207,อบต.,หน้าเขา,199,2,81140,150.2,8.348143132,98.96934298,www.nakhao.go.th
กระบี่,เขาพนม,หน้าเขา,6810207,อบต.,หน้าเขา,199,2,81140,150.2,8.348143132,98.96934298,www.nakhao.go.th
กระบี่,เขาพนม,สินปุน,6810207,อบต.,หน้าเขา,199,2,81140,150.2,8.348143132,98.96934298,www.nakhao.go.th
กระบี่,เขาพนม,หน้าเขา,6810203,อบต.,เขาดิน,118,1,81140,110,8.340764157,99.05788422,www.krabi-khodin.go.th
กระบี่,เขาพนม,สินปุน,6810203,อบต.,เขาดิน,118,1,81140,110,8.340764157,99.05788422,www.krabi-khodin.go.th
กระบี่,เขาพนม,เขาดิน,6810203,อบต.,เขาดิน,118,1,81140,110,8.340764157,99.05788422,www.krabi-khodin.go.th
กระบี่,เขาพนม,เขาพนม,6810203,อบต.,เขาดิน,118,1,81140,110,8.340764157,99.05788422,www.krabi-khodin.go.th
กระบี่,เขาพนม,โคกหาร,6810203,อบต.,เขาดิน,118,1,81140,110,8.340764157,99.05788422,www.krabi-khodin.go.th
กระบี่,เขาพนม,พรุเตียว,6810203,อบต.,เขาดิน,118,1,81140,110,8.340764157,99.05788422,www.krabi-khodin.go.th
กระบี่,เขาพนม,เขาพนม,6810202,อบต.,เขาพนม,222,6,81140,125.3,8.174875,99.027307,www.khaophanom.go.th
กระบี่,เขาพนม,โคกหาร,6810202,อบต.,เขาพนม,222,6,81140,125.3,8.174875,99.027307,www.khaophanom.go.th
กระบี่,เขาพนม,เขาดิน,6810202,อบต.,เขาพนม,222,6,81140,125.3,8.174875,99.027307,www.khaophanom.go.th
กระบี่,เขาพนม,พรุเตียว,6810202,อบต.,เขาพนม,222,6,81140,125.3,8.174875,99.027307,www.khaophanom.go.th
กระบี่,เขาพนม,สินปุน,6810202,อบต.,เขาพนม,222,6,81140,125.3,8.174875,99.027307,www.khaophanom.go.th
กระบี่,เขาพนม,หน้าเขา,6810202,อบต.,เขาพนม,222,6,81140,125.3,8.174875,99.027307,www.khaophanom.go.th
กระบี่,เขาพนม,สินปุน,6810204,อบต.,โคกหาร,,,,,,,
กระบี่,เขาพนม,หน้าเขา,6810204,อบต.,โคกหาร,,,,,,,
กระบี่,เขาพนม,โคกหาร,6810204,อบต.,โคกหาร,,,,,,,
กระบี่,เขาพนม,เขาพนม,6810204,อบต.,โคกหาร,,,,,,,
กระบี่,เขาพนม,เขาดิน,6810204,อบต.,โคกหาร,,,,,,,
กระบี่,เขาพนม,พรุเตียว,6810204,อบต.,โคกหาร,,,,,,,
กระบี่,เมืองกระบี่,ไสไทย,2810101,อบจ.,กระบี่,333,7,81000,0.07,8.047238349,98.90891647,https://www.krabipao.go.th
กระบี่,เมืองกระบี่,เขาทอง,2810101,อบจ.,กระบี่,333,7,81000,0.07,8.047238349,98.90891647,https://www.krabipao.go.th
กระบี่,เมืองกระบี่,กระบี่น้อย,2810101,อบจ.,กระบี่,333,7,81000,0.07,8.047238349,98.90891647,https://www.krabipao.go.th
